timestamp,dac,voltage,current,rpm,temperature,do
0.0,3.8834,49.6297,1.0533,108.6042,29.0101,4.5977
5.0,3.8947,50.0986,1.0317,109.9387,30.2982,4.9828
10.0,3.8589,49.9294,1.0374,109.4756,29.697,4.2364
15.0,3.8763,49.4854,1.0165,107.883,29.5933,5.1366
20.0,3.8712,49.6439,1.0441,109.8644,29.5651,4.5593
25.0,3.8905,49.8271,1.0435,109.0853,29.4859,4.2923
30.0,3.8993,49.9612,1.029,110.7122,29.8483,3.5837
35.0,3.8691,50.4319,1.0524,110.0937,29.945,4.5402
40.0,3.877,49.9438,1.0498,109.7993,29.9578,3.7784
45.0,3.8902,49.53,1.0557,109.578,30.0565,3.8879
50.0,3.8914,49.6591,1.03,110.8004,29.5635,4.2244
55.0,3.8869,50.1753,1.0308,109.3028,29.9042,4.5812
60.0,3.8849,49.9053,1.0475,110.458,29.7592,4.3598
65.0,3.8566,49.951,1.0408,109.6193,29.8636,4.719
70.0,3.8603,49.5546,1.0462,109.3373,29.5712,4.3712
75.0,3.8937,49.9043,1.0326,109.1953,29.4952,4.5319
80.0,3.8766,50.5228,1.0621,110.184,29.3131,4.0291
85.0,3.8931,50.7181,1.0446,110.489,30.2355,4.4132
90.0,3.8776,50.0477,1.0409,112.2752,29.5738,3.8637
95.0,3.8992,49.8155,1.0613,110.4235,29.319,4.5707
100.0,3.8872,50.4708,1.0609,110.9116,29.8944,4.0355
105.0,3.883,50.1814,1.0416,111.3584,29.7024,4.1117
110.0,3.8905,50.2297,1.0347,108.5997,29.9077,4.0238
115.0,3.8714,49.9221,1.0228,110.1389,29.8807,4.2751
120.0,3.8523,49.2141,1.0642,109.5554,30.1634,4.5743
125.0,3.885,50.2364,1.0275,108.4122,30.1421,4.0211
130.0,3.8729,49.8357,1.0439,109.5323,30.3312,4.2316
135.0,3.8783,50.1911,1.0495,110.19,29.8584,4.5132
140.0,3.9132,49.6296,1.0318,108.3355,29.4892,4.0983
145.0,3.9146,50.2457,1.0469,110.3755,29.5054,4.4232
150.0,3.8885,49.847,1.048,112.0107,29.4012,4.4704
155.0,3.8997,49.7252,1.0275,110.9319,29.6895,4.1269
160.0,3.8871,50.2934,1.054,109.3447,29.7406,4.0042
165.0,3.8347,49.8362,1.0524,109.1094,29.7151,4.9336
170.0,3.8949,50.1726,1.0357,109.8751,29.6029,4.4796
175.0,3.8897,50.0865,1.0364,109.351,29.713,4.6777
180.0,3.8783,50.383,1.0346,107.737,29.7268,4.5737
185.0,3.8712,49.8735,1.0202,110.9792,29.6262,4.1238
190.0,3.8605,49.3849,1.0502,109.5288,29.8741,4.2039
195.0,3.8648,49.6709,1.0355,109.7983,29.3854,4.1969
200.0,3.8907,49.6523,1.03,110.2141,30.1299,4.1237
205.0,3.889,49.867,1.0423,110.9265,30.0205,3.8184
210.0,3.903,50.4181,1.057,110.6449,29.6734,3.8199
215.0,3.9053,49.2824,1.0662,109.6387,29.9044,3.7764
220.0,3.8808,50.1087,1.062,109.9758,30.3334,4.1663
225.0,3.9059,50.0416,1.0602,111.0067,30.2378,4.4794
230.0,3.8767,49.9953,1.0578,111.3156,30.1218,4.0425
235.0,3.8769,50.5807,1.0248,107.6777,29.933,3.5083
240.0,3.8543,49.1654,1.0264,109.5845,29.8952,4.1076
245.0,3.885,50.4856,1.0456,111.0732,30.157,3.9253
250.0,3.869,49.7892,1.0125,109.3719,29.9079,4.1536
255.0,3.8794,50.4831,1.0821,109.7706,30.0645,3.6252
260.0,3.8646,49.2424,1.0376,109.0041,29.5855,4.0506
265.0,3.8822,49.6096,1.0415,108.1333,29.6631,3.8104
270.0,3.8869,49.5836,1.0501,108.3784,29.6444,4.3092
275.0,3.9116,49.7342,1.0137,109.3451,29.8012,4.0031
280.0,3.8682,50.0447,1.0565,109.6018,29.8746,4.1742
285.0,3.8537,49.7588,1.0484,109.9414,29.7037,3.9604
290.0,3.8912,50.497,1.059,109.6908,29.9003,4.2535
295.0,3.902,50.0946,1.0308,109.3839,29.3428,4.0577
300.0,3.8845,49.9289,1.0197,108.9852,29.8292,4.2027
305.0,3.8954,50.0398,1.0248,109.678,30.0071,4.1719
310.0,3.8815,49.8246,1.0414,110.4709,29.8382,3.7243
315.0,3.8877,49.874,1.0318,109.2241,30.1405,3.6045
320.0,3.8689,50.083,1.0266,109.519,29.8046,3.7986
325.0,3.8537,49.5403,1.0386,110.8776,29.9863,3.9626
330.0,3.8386,49.4861,1.0255,108.4562,30.1682,4.3157
335.0,3.8993,50.3135,1.0455,111.4661,29.5699,3.4522
340.0,3.8921,50.2763,1.0315,109.4936,29.8625,3.8568
345.0,3.8764,49.2415,1.0174,108.9746,29.896,4.7037
350.0,3.8927,50.1967,1.0465,109.2994,30.0009,3.5596
355.0,3.8679,49.4494,1.0445,109.5889,29.7633,4.3651
360.0,3.8948,50.3749,1.0228,109.1689,30.0239,4.1024
365.0,3.8879,49.7491,1.0274,109.5377,29.8495,4.2901
370.0,3.8655,49.6774,1.0293,110.9752,29.7849,4.3001
