timestamp,dac,voltage,current,rpm,temperature,do
0.0,3.8344,49.4795,1.0153,106.9117,29.9684,5.5211
5.0,3.8307,48.7229,1.0108,107.162,29.6475,5.5314
10.0,3.837,49.4642,1.0304,107.7343,30.3516,5.5245
15.0,3.8328,49.2095,1.0214,106.8091,29.9777,5.5371
20.0,3.8343,49.3115,1.0365,107.8871,29.8082,5.5108
25.0,3.8333,49.3389,1.0242,107.2266,29.7621,5.5158
30.0,3.8335,49.6813,1.0202,107.474,29.7961,5.5166
35.0,3.8321,48.4591,0.9984,105.996,29.5927,5.5147
40.0,3.8339,48.7738,1.0192,107.6044,29.8015,5.5137
45.0,3.8365,49.2237,1.0083,106.258,29.8986,5.4959
50.0,3.8381,49.0239,1.0221,106.9982,29.9774,5.485
55.0,3.8338,49.282,1.0435,107.9636,29.9809,5.5267
60.0,3.8321,48.8049,1.0053,106.1521,29.7706,5.5282
65.0,3.8287,48.8918,1.0063,106.8899,29.4885,5.538
70.0,3.833,48.9151,1.036,106.5334,29.6784,5.5135
75.0,3.8363,48.4577,1.0255,107.2583,30.2518,5.5237
80.0,3.8342,49.5615,1.0189,106.7122,30.0757,5.5313
85.0,3.8325,49.1093,1.022,107.9678,29.947,5.5376
90.0,3.8315,49.2511,1.0191,108.3594,29.667,5.5263
95.0,3.8308,49.0292,1.0248,107.8823,29.8609,5.5461
100.0,3.829,48.3735,1.0095,106.5293,29.5487,5.5403
105.0,3.8328,48.9606,1.0085,106.7905,29.7271,5.5197
110.0,3.8371,49.0958,1.0531,108.2376,29.8062,5.4829
115.0,3.8358,48.9527,1.0296,108.4746,29.7794,5.4926
120.0,3.8361,48.774,1.0061,106.2086,30.1111,5.5142
125.0,3.8348,49.2383,1.0232,107.4145,29.5194,5.4843
130.0,3.8364,49.2673,1.0215,107.4468,29.6598,5.4781
135.0,3.8339,49.1145,1.0169,106.7887,29.5344,5.4925
140.0,3.8365,49.2618,1.0117,106.89,29.5706,5.4705
145.0,3.8387,49.5769,1.0193,105.636,29.9127,5.4727
150.0,3.8353,48.9222,1.0267,107.5781,29.4833,5.4751
155.0,3.8412,49.6261,1.0189,108.187,30.0735,5.4584
160.0,3.8388,49.0325,1.0133,106.9933,29.8248,5.4648
165.0,3.8416,49.2606,1.0294,106.846,29.9051,5.4412
170.0,3.8431,49.2872,1.0136,107.7241,29.9699,5.4285
175.0,3.8425,48.6556,1.0344,107.7161,29.782,5.4211
180.0,3.8465,49.132,1.0336,107.2197,30.1498,5.4019
185.0,3.8447,49.4862,1.0262,107.7789,29.8442,5.3993
190.0,3.8453,49.3623,1.0246,107.2598,30.0423,5.407
