timestamp,dac,voltage,current,rpm,temperature,do
0.0,1.4317,6.9631,0.4735,6.3385,29.7227,8.4055
5.0,1.4284,7.2165,0.4834,6.2527,30.0629,8.3983
10.0,1.4262,6.6228,0.4588,4.1393,30.2397,8.3979
15.0,1.4276,6.2366,0.5135,6.7434,29.98,8.4102
20.0,1.4286,6.8047,0.4967,5.3878,29.8488,8.4154
25.0,1.4283,6.7861,0.477,4.6902,29.8565,8.4173
30.0,1.4299,6.8152,0.4877,4.6552,29.6272,8.4262
35.0,1.4235,6.7512,0.4895,5.7995,30.0633,8.4328
40.0,1.4252,6.9599,0.4957,6.1929,30.0523,8.4228
45.0,1.4278,6.385,0.4759,5.442,29.6959,8.4347
50.0,1.4307,7.5728,0.4962,6.786,29.4467,8.4377
55.0,1.4174,6.8022,0.4726,6.0379,29.9465,8.4873
60.0,1.4138,6.3713,0.4958,7.3442,30.1562,8.4988
65.0,1.4202,6.8125,0.4684,5.7219,29.7326,8.489
70.0,1.4179,6.7959,0.4725,5.2267,29.9145,8.489
75.0,1.4149,7.0385,0.5116,7.2641,29.9543,8.5083
80.0,1.4095,6.6851,0.5008,6.3988,30.1014,8.5377
85.0,1.4105,6.2617,0.4935,5.6017,29.9857,8.5417
90.0,1.4169,6.5258,0.4884,6.5143,29.6282,8.525
95.0,1.4158,6.4103,0.4804,5.167,30.0748,8.4932
100.0,1.4202,6.4305,0.4889,7.4629,29.7912,8.4835
105.0,1.4193,6.2908,0.4772,4.3924,29.8757,8.4823
110.0,1.4182,6.598,0.4947,5.2261,30.0933,8.4721
115.0,1.4291,6.5293,0.4992,5.4387,29.4136,8.4541
120.0,1.4171,6.7132,0.4837,6.1519,30.0917,8.4782
125.0,1.4161,6.2987,0.4824,4.8852,29.609,8.5293
130.0,1.4165,7.4092,0.487,5.6529,29.7352,8.5181
135.0,1.4115,6.6852,0.4809,4.9981,30.1847,8.5165
140.0,1.4115,6.4456,0.4993,5.1855,30.1849,8.5166
145.0,1.4135,6.693,0.4793,5.7824,29.6812,8.5455
150.0,1.4166,6.9397,0.4807,4.0402,29.6308,8.5281
155.0,1.4148,6.7879,0.4934,5.6918,29.5087,8.5514
160.0,1.4141,6.7527,0.466,4.5624,29.6779,8.5432
165.0,1.4069,6.155,0.4871,4.9437,30.2939,8.5448
170.0,1.4115,6.5169,0.4737,4.6636,29.9411,8.5393
175.0,1.4136,6.796,0.4896,4.7716,29.6476,8.5492
180.0,1.4108,6.5941,0.5077,5.2262,29.8644,8.5525
185.0,1.4121,6.3671,0.4671,5.3452,29.5649,8.5692
190.0,1.4077,5.9004,0.4789,5.782,29.8775,8.5774
195.0,1.4038,6.4614,0.498,4.665,30.0755,8.5921
200.0,1.4065,6.7433,0.4902,5.2112,29.5496,8.6187
205.0,1.3978,6.2893,0.482,5.1043,30.1205,8.6441
210.0,1.3968,6.3386,0.4797,6.037,30.3001,8.6381
215.0,1.3991,5.7425,0.4687,4.2939,30.1368,8.6317
220.0,1.4034,6.263,0.4966,4.7603,29.7673,8.6273
225.0,1.4028,5.7234,0.4869,4.8292,30.1412,8.5984
230.0,1.4072,6.4862,0.4686,5.6846,29.6623,8.6029
235.0,1.4076,5.9009,0.4953,6.0562,29.6429,8.602
