timestamp,dac,voltage,current,rpm,temperature,do
0.0,3.8343,49.1656,1.0123,107.5914,29.928,5.4522
5.0,3.8362,48.7728,1.0123,106.8717,29.6317,5.5644
10.0,3.8399,49.3325,1.0232,106.5614,30.3253,5.737
15.0,3.8429,49.1293,1.0253,107.1907,29.9979,5.5239
20.0,3.8255,49.09,1.0402,107.3397,29.8056,5.6036
25.0,3.8398,49.1169,1.0227,106.8048,29.85,5.4841
30.0,3.8021,49.1877,1.0054,106.1562,29.8306,5.6866
35.0,3.8432,48.7558,1.0044,106.2053,29.5665,5.4401
40.0,3.8161,48.4952,1.0143,106.4825,29.7799,5.7035
45.0,3.8183,48.951,0.9966,104.8751,29.9082,5.6812
50.0,3.858,48.9896,1.0194,106.3796,29.9488,5.4856
55.0,3.8186,49.0911,1.0347,107.6361,30.0035,5.6792
60.0,3.835,48.8373,1.0089,105.6893,29.763,5.5764
65.0,3.8363,49.1714,1.0129,108.0043,29.3928,5.3227
70.0,3.8402,48.8183,1.0356,106.6514,29.7492,5.4887
75.0,3.8522,48.8845,1.0286,108.3021,30.248,5.3056
80.0,3.8196,49.4266,1.0252,106.4989,30.0326,5.5165
85.0,3.8449,48.9834,1.028,108.264,29.8266,5.4577
90.0,3.8317,49.3872,1.0162,108.3335,29.6093,5.4643
95.0,3.8463,49.305,1.0248,108.6314,29.869,5.4391
100.0,3.8473,48.6128,1.0118,107.7497,29.5416,5.3366
105.0,3.8262,48.582,1.0021,106.0275,29.6896,5.7376
110.0,3.852,49.2792,1.0585,109.2039,29.8523,5.3382
115.0,3.8473,48.9348,1.0258,109.1538,29.733,5.404
120.0,3.852,48.9236,1.0126,107.3427,30.0875,5.4161
125.0,3.8346,49.0138,1.0293,107.9343,29.6273,5.4932
130.0,3.8527,49.6409,1.0319,108.3518,29.6735,5.2762
135.0,3.844,49.3907,1.0197,107.7281,29.709,5.2934
140.0,3.8397,49.2049,1.0179,107.3534,29.6122,5.449
145.0,3.8431,49.6869,1.0326,106.412,29.8804,5.4353
150.0,3.8265,48.7331,1.0253,107.7461,29.482,5.5089
155.0,3.8523,49.6959,1.015,108.9861,30.0971,5.398
160.0,3.8243,48.7887,1.0174,105.9679,29.9235,5.513
165.0,3.8159,48.7756,1.0194,105.2645,30.0039,5.7549
170.0,3.8442,49.3833,1.019,108.3249,29.8549,5.2693
175.0,3.8369,48.7265,1.0287,106.8626,29.8049,5.4117
180.0,3.8478,49.1178,1.0335,107.3923,30.1375,5.4325
185.0,3.8626,49.5149,1.0291,108.3521,29.823,5.2375
190.0,3.8742,49.6271,1.0358,108.0251,30.1209,5.2578
195.0,3.8445,49.243,0.9926,106.6579,29.9207,5.3089
200.0,3.846,48.8113,1.0113,107.1679,29.9236,5.3346
205.0,3.8393,48.757,1.0434,108.9555,29.9856,5.3567
210.0,3.8477,49.6997,1.0397,110.94,29.9756,5.2459
215.0,3.8283,49.4992,1.0158,105.7613,29.5855,5.4793
220.0,3.8157,49.3251,1.0336,106.9071,29.9726,5.5286
225.0,3.8389,49.2384,1.0376,106.1925,29.8447,5.5211
230.0,3.8572,49.7857,1.0448,106.3563,29.9838,5.5075
235.0,3.8256,48.9558,1.033,106.6052,29.4275,5.5752
240.0,3.839,49.5022,1.031,108.2342,29.6607,5.5685
245.0,3.8477,49.4282,1.0299,108.414,29.9724,5.3611
250.0,3.8321,48.7114,1.0072,105.5624,30.3024,5.5708
255.0,3.835,48.8295,1.0307,107.6206,30.0338,5.4803
260.0,3.8269,48.9777,1.0099,105.3425,29.6231,5.6162
265.0,3.8241,49.2321,1.004,104.8156,29.544,5.5845
270.0,3.7753,47.9441,0.9852,100.7469,30.1805,5.9001
275.0,3.8524,49.5915,1.0433,108.4888,29.7662,5.1357
280.0,3.8371,49.3772,1.0368,106.6373,29.9433,5.4758
285.0,3.8082,48.6512,0.999,105.483,29.9776,5.8373
290.0,3.8519,49.5457,1.0241,108.7064,29.9421,5.3962
295.0,3.8353,48.9577,1.0095,107.3572,30.4527,5.5155
300.0,3.8581,49.4243,1.0339,107.799,29.8835,5.361
305.0,3.8166,48.8367,1.0074,105.3611,29.7437,5.8714
310.0,3.8596,48.9713,1.0435,107.953,29.8785,5.2792
315.0,3.8195,49.0207,1.0249,105.2645,29.6371,5.6714
320.0,3.8431,49.8961,0.9967,106.0185,30.001,5.5296
325.0,3.7977,49.1373,1.0269,107.9891,29.7663,5.6915
330.0,3.856,49.5321,1.0383,108.8295,29.9203,5.0982
335.0,3.8448,48.8424,1.0203,107.3012,30.0725,5.4385
340.0,3.8628,49.1547,1.0355,109.0394,30.204,5.2781
345.0,3.8414,49.2463,1.0449,106.7392,30.0044,5.3665
350.0,3.8244,48.5152,1.013,105.0902,29.542,5.4757
355.0,3.8622,49.3224,1.0121,107.331,29.491,5.3833
360.0,3.852,49.6865,1.0259,106.7776,30.2408,5.4002
365.0,3.8054,49.2243,1.0072,104.3902,29.6716,5.7257
370.0,3.8618,49.1238,1.0162,107.8585,29.6386,5.3241
375.0,3.8354,48.7967,1.0176,107.7297,29.5991,5.3334
380.0,3.8481,49.7795,1.0194,108.4516,30.0882,5.1911
385.0,3.8533,49.661,1.0234,108.7819,29.5414,5.1934
390.0,3.8448,49.9171,1.0332,106.9164,29.8119,5.3316
395.0,3.8319,49.0452,1.012,107.0843,29.6466,5.48
400.0,3.8459,49.3975,1.0372,108.479,29.5408,5.297
405.0,3.842,49.3231,1.0229,108.0286,29.5398,5.3979
410.0,3.8464,49.4227,1.0131,106.5581,29.4864,5.5349
415.0,3.8431,48.9967,1.0028,106.4754,29.7345,5.5115
420.0,3.8267,49.3092,0.9968,105.4545,29.8453,5.5465
425.0,3.8444,49.1408,1.0198,108.0954,29.655,5.5845
430.0,3.8536,49.5744,1.0238,107.934,29.3582,5.3606
435.0,3.8441,49.4494,1.0438,107.8863,30.1574,5.3922
440.0,3.8258,49.6153,1.0279,106.0353,29.5061,5.5377
445.0,3.8465,49.0794,1.0425,108.3392,29.9696,5.2409
450.0,3.8358,48.8655,1.0277,107.5344,29.6298,5.4536
455.0,3.8194,49.4931,1.039,107.9838,30.0664,5.4646
460.0,3.8464,49.0362,1.0479,108.6242,30.0857,5.3792
465.0,3.8444,48.6688,1.0373,107.3282,29.6561,5.4789
470.0,3.8535,48.8471,1.0508,107.6243,29.3166,5.26
475.0,3.8413,49.7555,0.9982,106.6373,29.9781,5.3516
480.0,3.8477,48.886,1.0042,106.2859,30.2923,5.503
485.0,3.8247,48.6414,1.0211,105.5601,29.8727,5.629
490.0,3.8522,49.5271,1.0372,106.8587,29.7266,5.4631
495.0,3.8507,49.3914,1.0243,107.7519,30.1695,5.4557
500.0,3.8297,48.513,1.0318,107.1075,29.9342,5.616
505.0,3.8686,49.5678,1.0563,110.5548,29.5527,5.0576
510.0,3.8289,49.2862,1.038,108.5093,29.6001,5.3964
515.0,3.8679,49.4755,1.0351,108.8108,29.9455,5.1286
520.0,3.8518,49.8103,1.0339,108.5074,29.6779,5.0469
525.0,3.8443,48.7647,1.0153,106.5528,30.0973,5.3736
530.0,3.8282,48.5546,1.0134,106.3974,29.6344,5.5926
535.0,3.8208,48.4386,0.9951,105.5091,29.9219,5.6362
540.0,3.8516,48.9512,1.0245,107.8727,29.8279,5.4079
545.0,3.8519,49.2484,1.0275,107.5389,29.7595,5.3254
550.0,3.8282,49.0854,1.0318,106.8021,30.0487,5.6252
555.0,3.8401,49.6214,1.03,109.212,29.9338,5.4969
560.0,3.8463,48.764,1.0412,108.1442,29.4554,5.3331
565.0,3.8416,49.2207,0.996,106.0025,29.8635,5.4293
570.0,3.8389,49.2795,1.0261,106.8681,30.1933,5.3976
575.0,3.832,49.9334,1.0118,106.1407,29.7974,5.4943
580.0,3.8578,49.3592,1.0192,107.5568,29.7819,5.2576
585.0,3.8179,48.56,0.9969,105.903,29.5591,5.6491
590.0,3.8629,49.8498,1.0158,107.0762,29.7825,5.3282
595.0,3.8205,49.0244,0.9961,105.3119,29.9075,5.539
600.0,3.8413,49.6243,1.0118,107.314,29.5335,5.3512
605.0,3.8542,49.4816,1.0138,106.6853,29.3265,5.3281
610.0,3.819,49.0829,1.0297,104.7104,29.6178,5.5655
615.0,3.8473,49.2685,1.0237,108.2906,29.3265,5.5252
620.0,3.8515,49.1851,1.0436,107.487,29.9338,5.3589
625.0,3.859,49.2608,1.0256,108.569,29.6828,5.3787
630.0,3.8039,48.8146,1.0203,105.3763,29.3577,5.667
635.0,3.8287,48.5383,1.015,105.8039,29.7023,5.5417
640.0,3.8345,50.2341,1.015,108.7293,29.7482,5.5027
645.0,3.8026,48.6197,1.0058,105.8195,29.9232,5.7381
650.0,3.8207,49.7777,1.0094,107.1017,29.82,5.5636
655.0,3.8131,48.7284,0.9913,104.443,30.1697,5.5941
660.0,3.8291,49.3645,1.0176,107.5685,29.5967,5.6097
665.0,3.8155,48.9119,1.0183,106.0518,29.6632,5.599
670.0,3.8298,49.2175,1.0164,106.3948,29.7845,5.5266
675.0,3.8433,48.7491,1.0368,107.024,29.6545,5.3588
680.0,3.835,48.804,1.027,106.6153,29.7003,5.5606
685.0,3.8312,48.8689,1.0161,107.5364,29.7744,5.57
690.0,3.8468,49.3875,1.0404,106.5498,30.0702,5.5422
695.0,3.8272,48.8586,1.0177,107.3176,29.4348,5.5588
700.0,3.8272,49.0804,1.0217,106.2103,29.5432,5.4234
705.0,3.8322,49.2328,1.0141,106.7465,29.4415,5.4884
710.0,3.8558,48.8057,1.0498,108.7584,29.8528,5.2693
715.0,3.8509,49.4016,1.013,107.5917,29.5128,5.3837
720.0,3.8327,48.8489,1.0025,107.153,29.0839,5.4299
725.0,3.8378,49.607,1.0253,107.618,29.6984,5.3124
730.0,3.835,49.2046,1.0329,108.4074,29.7263,5.3817
735.0,3.8492,49.3634,1.0126,107.996,29.7455,5.4028
740.0,3.8057,48.6696,1.0171,106.4595,29.3947,5.6487
745.0,3.8651,49.6676,1.0497,109.5881,30.1319,4.9837
750.0,3.8355,48.8033,1.0103,107.9685,29.5498,5.3666
755.0,3.8605,50.07,1.0229,108.6387,29.6028,4.9411
760.0,3.8467,49.3468,1.0287,107.6411,29.4887,5.3142
765.0,3.8786,49.6675,1.0266,108.2808,29.4945,5.1082
770.0,3.8565,49.634,1.0416,109.2462,29.5207,5.0651
775.0,3.8312,49.358,1.0164,107.4081,29.4338,5.3449
780.0,3.8394,48.7151,1.0304,107.2032,29.423,5.36
785.0,3.8729,49.9549,1.0277,108.6863,30.0854,5.1511
790.0,3.8604,49.6666,1.0313,107.7266,29.2096,5.2119
795.0,3.8632,49.8328,1.0159,108.1768,29.3866,4.9986
800.0,3.8567,49.1058,1.0329,107.8604,29.6161,5.2083
805.0,3.8578,49.5413,1.0469,109.1249,29.7785,5.207
810.0,3.8438,49.6909,1.0147,107.7458,29.5138,5.2837
815.0,3.8673,48.9935,1.0577,109.5081,29.8459,4.9505
820.0,3.8521,49.612,1.0468,110.6395,29.3434,5.0711
825.0,3.8551,49.5459,1.029,109.1901,29.6771,4.9847
830.0,3.8638,49.3833,1.0403,108.9782,30.0523,5.189
835.0,3.8609,49.7162,1.0284,107.5096,29.3921,5.1399
840.0,3.857,49.4138,1.0173,108.1289,29.7682,5.1932
845.0,3.8508,49.2192,1.0076,107.3801,29.6869,5.329
850.0,3.86,49.0934,1.0177,108.3536,29.1018,5.2002
855.0,3.8399,49.5153,1.046,108.532,29.5209,5.3189
860.0,3.8519,49.772,1.0243,109.1957,29.9731,5.0552
865.0,3.859,49.646,1.0124,107.8638,29.6917,5.1882
870.0,3.8557,49.7801,1.0352,108.6022,29.3171,5.1525
875.0,3.8665,50.3151,1.0474,110.3077,29.7365,4.8793
880.0,3.859,49.0728,1.0447,109.2671,29.4487,4.9929
885.0,3.853,49.5786,1.0284,108.635,29.6345,5.0269
890.0,3.862,49.4592,1.0556,109.2213,29.7308,4.82
895.0,3.8768,49.7346,1.0388,109.7294,29.2861,4.9177
900.0,3.866,50.0107,1.0377,109.4938,29.6506,4.5915
905.0,3.8793,49.4341,1.0395,109.3229,29.4013,4.9003
910.0,3.8547,50.1263,1.034,108.2871,29.1373,5.0237
915.0,3.8643,48.965,1.04,109.2863,29.3288,5.1263
920.0,3.8706,49.0498,1.0502,108.4318,29.4342,5.1511
