timestamp,dac,voltage,current,rpm,temperature,do
0.0,3.18,37.6,0.77,69.0,29.9,7.0
5.0,3.15,37.3,0.77,68.5,29.9,7.0
10.0,3.15,37.5,0.75,67.5,30.1,7.0
15.0,3.18,38.0,0.78,70.0,30.1,7.0
20.0,3.15,36.4,0.76,68.5,29.5,7.0
25.0,3.18,37.7,0.77,69.5,29.6,7.0
30.0,3.2,38.1,0.79,71.0,29.9,7.0
35.0,3.18,38.2,0.76,71.0,30.0,7.0
40.0,3.16,37.3,0.78,69.0,30.0,7.0
45.0,3.17,37.3,0.76,69.5,30.8,7.0
50.0,3.15,36.7,0.74,67.5,30.0,7.0
55.0,3.15,36.9,0.79,68.5,30.1,7.0
60.0,3.13,37.4,0.77,67.0,30.1,7.0
65.0,3.13,36.5,0.73,66.0,30.0,7.0
70.0,3.1,35.8,0.76,65.5,29.8,7.1
75.0,3.09,36.0,0.75,64.5,30.0,7.1
80.0,3.04,34.9,0.72,62.0,29.7,7.1
85.0,3.05,35.2,0.73,61.5,29.8,7.1
90.0,3.04,34.8,0.73,61.5,29.7,7.1
95.0,3.02,34.9,0.75,62.0,29.9,7.1
100.0,3.0,34.6,0.72,60.0,30.4,7.1
105.0,2.97,33.7,0.72,58.0,29.4,7.1
110.0,2.95,33.7,0.72,58.0,30.0,7.1
115.0,2.91,32.9,0.7,57.5,29.5,7.1
120.0,2.89,32.8,0.69,55.5,29.8,7.1
125.0,2.87,31.9,0.69,54.5,30.1,7.1
130.0,2.83,31.8,0.69,53.5,29.9,7.1
135.0,2.8,31.1,0.69,52.0,29.6,7.1
140.0,2.79,31.0,0.68,51.0,29.7,7.1
145.0,2.77,30.7,0.68,50.0,30.1,7.1
150.0,2.74,30.1,0.66,47.5,29.7,7.1
155.0,2.71,29.3,0.64,47.0,29.9,7.2
160.0,2.72,29.8,0.67,47.0,29.9,7.1
165.0,2.69,29.0,0.65,46.5,29.7,7.1
170.0,2.68,29.2,0.66,45.0,30.4,7.1
175.0,2.66,28.6,0.64,44.0,30.0,7.1
180.0,2.64,28.3,0.65,44.0,29.4,7.1
185.0,2.6,27.1,0.63,41.0,29.9,7.1
190.0,2.56,26.8,0.61,40.5,29.7,7.2
195.0,2.54,26.3,0.62,39.5,30.1,7.2
200.0,2.52,26.3,0.6,37.5,29.7,7.1
205.0,2.51,25.7,0.63,37.0,29.9,7.1
210.0,2.49,25.7,0.59,35.5,30.0,7.1
215.0,2.48,25.3,0.6,36.0,30.1,7.1
220.0,2.46,25.4,0.6,37.0,29.6,7.1
225.0,2.46,25.1,0.6,35.0,29.8,7.1
230.0,2.46,25.5,0.61,37.5,29.8,7.1
235.0,2.48,25.6,0.59,36.0,29.7,7.1
240.0,2.47,25.0,0.6,34.0,30.3,7.1
245.0,2.48,25.6,0.62,37.0,30.0,7.0
250.0,2.48,25.4,0.59,36.5,29.6,7.0
255.0,2.42,23.6,0.61,35.0,30.1,7.1
260.0,2.41,24.0,0.59,34.0,30.4,7.1
265.0,2.41,24.7,0.59,33.5,30.2,7.1
270.0,2.38,23.2,0.58,31.5,29.5,7.1
275.0,2.41,24.3,0.6,34.0,29.8,7.1
280.0,2.41,24.7,0.6,35.0,30.2,7.0
285.0,2.47,25.4,0.63,38.0,29.7,7.0
290.0,2.46,24.8,0.6,37.0,30.0,7.0
295.0,2.45,24.8,0.57,33.5,30.1,7.0
300.0,2.47,25.1,0.61,36.0,29.7,7.0
305.0,2.46,25.2,0.61,36.0,29.9,7.0
310.0,2.49,25.9,0.63,36.5,29.1,7.0
315.0,2.5,25.7,0.6,37.5,29.6,7.0
320.0,2.48,25.4,0.61,36.5,29.8,7.0
325.0,2.49,25.0,0.6,36.5,29.6,7.0
330.0,2.49,25.8,0.6,36.5,30.3,7.0
335.0,2.51,25.5,0.6,36.0,29.5,7.0
340.0,2.52,26.2,0.6,38.0,29.8,7.0
345.0,2.51,26.0,0.61,36.5,29.9,7.0
350.0,2.54,26.5,0.64,40.5,30.2,7.0
355.0,2.57,26.5,0.63,39.5,29.5,6.9
360.0,2.61,27.2,0.64,41.0,30.2,6.9
365.0,2.63,27.9,0.64,42.5,29.9,6.9
370.0,2.67,28.7,0.63,44.5,29.6,6.9
375.0,2.7,29.7,0.66,46.0,30.0,6.9
380.0,2.71,29.0,0.65,46.0,29.9,6.9
385.0,2.72,29.7,0.67,47.5,29.7,6.9
390.0,2.74,30.0,0.66,47.5,29.9,6.9
395.0,2.75,29.9,0.68,49.5,29.8,6.9
400.0,2.74,29.7,0.64,48.0,29.9,6.9
405.0,2.75,30.2,0.66,48.0,30.0,6.9
410.0,2.77,30.5,0.67,51.0,30.3,6.9
415.0,2.77,30.6,0.68,51.0,29.6,6.9
420.0,2.76,30.2,0.65,48.0,30.4,6.9
425.0,2.77,30.7,0.67,48.5,29.4,6.9
430.0,2.74,30.0,0.7,48.0,29.8,7.0
435.0,2.73,29.7,0.67,48.0,30.0,7.0
440.0,2.7,29.8,0.64,46.0,29.9,7.0
445.0,2.71,29.3,0.64,46.0,29.7,7.0
450.0,2.71,29.3,0.67,47.0,29.8,7.0
455.0,2.71,29.2,0.66,47.0,29.7,7.0
460.0,2.7,29.4,0.65,46.5,29.7,7.0
465.0,2.7,29.3,0.65,46.0,30.1,7.0
470.0,2.69,29.5,0.65,46.5,29.9,7.0
475.0,2.68,28.7,0.63,45.0,29.7,7.0
480.0,2.66,28.9,0.66,44.5,30.1,7.0
485.0,2.64,27.8,0.64,43.5,29.9,7.0
490.0,2.64,27.9,0.62,42.5,30.0,7.0
495.0,2.65,28.8,0.65,43.0,30.0,7.0
500.0,2.63,27.8,0.64,43.0,29.6,7.0
505.0,2.66,28.2,0.64,44.0,29.7,7.0
510.0,2.65,28.3,0.65,44.0,30.0,7.0
515.0,2.67,28.1,0.63,45.0,30.0,7.0
520.0,2.68,28.9,0.64,46.0,29.8,7.0
525.0,2.69,29.5,0.64,46.0,29.8,7.0
530.0,2.71,29.2,0.67,47.5,30.1,7.0
535.0,2.73,29.7,0.66,49.0,29.7,7.0
540.0,2.73,30.2,0.68,47.5,29.9,7.0
545.0,2.76,30.2,0.66,49.0,29.7,6.9
550.0,2.74,30.2,0.67,49.0,29.7,7.0
555.0,2.74,29.4,0.66,47.0,30.1,7.0
560.0,2.71,29.1,0.66,47.5,30.0,7.0
565.0,2.69,29.2,0.65,46.0,30.0,7.0
570.0,2.67,28.3,0.66,45.0,30.1,7.0
575.0,2.69,29.5,0.66,46.5,29.8,7.0
580.0,2.67,29.5,0.63,44.5,29.9,7.0
585.0,2.62,27.9,0.62,42.5,29.7,7.1
590.0,2.59,27.2,0.63,42.5,29.9,7.1
595.0,2.57,27.0,0.63,42.0,29.7,7.1
600.0,2.58,27.2,0.61,40.0,29.8,7.1
