timestamp,dac,voltage,current,rpm,temperature,do
0.0,1.693,12.0776,0.5227,10.7431,30.0922,7.4986
5.0,1.7572,12.9068,0.5033,12.1612,29.9715,7.1916
10.0,1.64,10.2991,0.4822,9.9007,29.9229,7.7133
15.0,1.6286,10.7911,0.4929,7.8844,30.1082,7.3883
20.0,1.7341,11.8328,0.5116,13.1332,29.8213,7.3858
25.0,1.669,10.3293,0.5004,8.7737,29.5896,7.6795
30.0,1.6818,10.5585,0.5057,9.263,29.962,7.5499
35.0,1.8966,14.8273,0.5276,16.7806,29.5798,7.1566
40.0,1.8832,15.3783,0.5193,16.2985,29.6374,7.112
45.0,2.2462,20.3868,0.5449,25.9432,29.9046,6.7975
50.0,1.7086,11.0097,0.5079,11.7184,30.312,7.2492
55.0,1.8334,14.092,0.5119,14.425,29.7553,7.3177
60.0,1.9166,15.1748,0.5262,16.2932,29.9177,7.2816
65.0,1.5809,9.5157,0.4948,8.3648,29.8292,7.8086
70.0,1.6282,9.5995,0.4938,7.4949,29.2519,7.7407
75.0,1.6673,11.6712,0.4923,12.211,29.665,7.4632
80.0,1.5579,9.104,0.5068,8.6103,29.9053,7.8794
85.0,1.6767,11.517,0.5071,12.3589,29.7152,7.596
90.0,1.5655,9.9094,0.4983,7.4147,29.9101,7.7998
95.0,1.9849,16.3196,0.5224,18.4688,29.9093,7.0376
100.0,1.6906,10.8469,0.5133,10.4913,29.9075,7.4569
105.0,1.9602,16.6776,0.5288,18.9068,29.9168,7.0773
110.0,1.681,12.0231,0.4968,11.1159,29.9043,7.5279
115.0,1.7814,13.2155,0.5088,14.0934,29.8248,7.2957
120.0,2.0332,16.6918,0.5251,19.5098,29.8281,6.9529
125.0,1.7317,12.0967,0.5071,11.8106,29.8335,7.2638
130.0,1.7516,12.3557,0.4953,10.6602,30.1077,7.3669
135.0,1.7956,14.0408,0.5334,13.3473,29.6506,7.2985
140.0,1.7561,12.7536,0.4935,11.9963,29.7212,7.454
145.0,1.7557,13.219,0.4992,13.8247,30.0593,7.2386
150.0,2.1647,19.3945,0.5688,24.5072,30.2366,6.7024
155.0,2.0179,17.524,0.5444,19.7152,29.9899,6.9725
160.0,1.9122,15.0539,0.5378,18.8952,29.6326,7.182
165.0,1.6705,11.2336,0.5013,10.2403,29.5173,7.4731
170.0,1.734,12.032,0.5017,10.7414,29.6126,7.3186
175.0,2.3823,22.6291,0.5867,32.5128,29.4172,6.7282
180.0,1.6701,11.4774,0.4991,8.8427,29.893,7.3186
185.0,1.8016,14.5235,0.5236,14.0441,29.5568,7.1782
190.0,1.7778,13.4029,0.5137,12.3475,30.1289,7.3408
195.0,2.2897,21.3418,0.5619,29.2887,29.7408,6.7978
200.0,2.1904,19.3549,0.5585,26.8337,29.9631,7.0013
205.0,1.5481,9.0868,0.5129,10.1924,30.2521,7.5879
210.0,1.6218,10.0102,0.4954,9.9404,29.3774,7.6019
215.0,1.9387,15.0441,0.5318,17.4068,29.7389,7.3024
220.0,1.6073,9.7803,0.4963,11.1932,30.2609,7.8245
225.0,2.1377,19.2054,0.5233,23.8709,30.1341,6.9276
230.0,2.0684,17.2886,0.539,20.5792,30.3941,7.1354
235.0,2.5204,25.946,0.6081,39.5863,29.7274,6.5586
240.0,1.5417,9.2234,0.5092,8.0302,29.7848,7.9206
245.0,1.8115,13.626,0.5012,12.3626,30.1764,7.1848
250.0,1.8275,13.6358,0.5329,14.3427,29.8589,7.493
255.0,1.9035,15.1318,0.5294,16.8372,29.8532,7.1565
260.0,1.6382,10.1051,0.5122,10.8682,30.231,7.5646
