timestamp,dac,voltage,current,rpm,temperature,do
0.0,3.8784,49.6691,1.0494,108.335,28.9997,4.4014
5.0,3.8808,50.1959,1.0393,109.6455,30.0899,4.4132
10.0,3.8814,49.9801,1.032,109.884,29.8541,4.4253
15.0,3.882,50.0812,1.036,108.994,29.6953,4.4431
20.0,3.883,50.0469,1.056,110.6165,29.8087,4.4555
25.0,3.884,49.6811,1.051,109.416,29.6594,4.4304
30.0,3.8853,49.8076,1.0356,109.6258,29.9097,4.4264
35.0,3.8859,50.5136,1.0507,110.7867,29.7182,4.4355
40.0,3.8875,50.0998,1.0416,110.4361,29.9986,4.3984
45.0,3.8884,49.6522,1.0617,110.2381,30.1101,4.4067
50.0,3.8887,50.4175,1.0443,110.7132,29.6822,4.41
55.0,3.8901,49.9166,1.0383,110.2546,29.995,4.3877
60.0,3.8907,50.0997,1.0501,110.8327,29.9855,4.4002
65.0,3.8916,50.1125,1.0589,109.9665,30.0411,4.3823
70.0,3.8917,49.6315,1.0424,109.3342,29.6112,4.3901
75.0,3.8924,50.0244,1.0316,109.5054,29.7486,4.3979
80.0,3.8928,50.7902,1.0483,110.0718,29.6114,4.3953
85.0,3.8941,50.6,1.0531,110.8076,30.2945,4.3869
90.0,3.8938,49.8498,1.0533,111.415,29.7078,4.4014
95.0,3.8936,50.1235,1.0637,111.3142,29.2888,4.4049
100.0,3.8952,50.2402,1.0675,111.7206,30.1472,4.3858
105.0,3.895,50.4255,1.051,110.9518,29.7928,4.3859
110.0,3.8955,50.4724,1.0565,108.9164,30.0219,4.3936
115.0,3.8955,49.7821,1.0391,110.3912,29.8679,4.3837
120.0,3.8959,49.8659,1.0732,110.6457,30.2115,4.3903
125.0,3.8961,50.1191,1.045,109.7656,30.1891,4.3738
130.0,3.8964,49.7792,1.054,110.8055,30.5123,4.3692
135.0,3.8959,50.2481,1.0542,110.6152,29.8494,4.3393
140.0,3.8956,49.7415,1.0487,109.382,29.7159,4.3383
145.0,3.8956,50.5441,1.0338,109.8832,29.6086,4.3023
150.0,3.8957,49.9116,1.0645,112.0045,29.8637,4.274
155.0,3.8955,49.8388,1.0453,110.669,29.9322,4.2664
160.0,3.8951,50.3492,1.0618,109.6533,29.8617,4.2686
165.0,3.8948,50.2139,1.0429,110.3277,30.0121,4.2595
170.0,3.8939,50.2927,1.0343,109.8717,29.6709,4.2772
175.0,3.8934,50.0677,1.042,109.9937,29.7341,4.2713
180.0,3.893,50.6128,1.0233,109.1557,29.7081,4.2487
185.0,3.8923,50.4396,1.0355,110.4357,29.7414,4.2506
190.0,3.8918,49.7807,1.0591,109.4798,29.7442,4.2345
195.0,3.8912,50.2243,1.0395,109.6818,29.637,4.2011
200.0,3.8912,50.3035,1.0374,110.1935,30.3922,4.1736
205.0,3.89,49.9275,1.0565,110.5084,29.9755,4.179
210.0,3.8891,50.3306,1.0642,110.4929,29.8379,4.1706
215.0,3.8884,49.7228,1.0601,110.4291,30.0203,4.1743
220.0,3.888,50.3283,1.0489,110.4981,30.4138,4.1302
225.0,3.8871,49.9287,1.047,111.8945,30.2486,4.1166
230.0,3.8863,50.1021,1.0656,111.6037,30.2801,4.0876
235.0,3.8852,50.4109,1.0218,108.7268,29.9958,4.084
240.0,3.8842,49.6652,1.0369,109.6398,29.8332,4.0641
245.0,3.8834,49.9469,1.0436,111.1145,29.872,4.037
250.0,3.8826,50.0132,1.0173,108.8354,30.0225,4.0361
255.0,3.8816,50.1752,1.0669,110.1066,29.9545,4.0331
260.0,3.8804,49.6131,1.0344,108.7476,29.6681,4.03
265.0,3.8795,49.618,1.0381,108.2546,29.7571,4.0281
270.0,3.8786,49.5865,1.0359,107.3434,29.6169,4.0017
275.0,3.878,49.6636,1.0277,109.0894,29.8525,3.9764
280.0,3.8769,49.9642,1.0482,109.6393,29.5917,3.9813
285.0,3.8761,49.8679,1.0358,109.8232,29.7001,3.972
290.0,3.8755,50.4972,1.0516,109.8288,29.9543,3.9488
295.0,3.8742,49.8927,1.0277,108.9306,29.224,3.9495
300.0,3.8736,49.6454,1.019,108.5079,29.6454,3.9637
305.0,3.8728,49.7757,1.0135,109.2521,29.8635,3.9962
310.0,3.872,49.4109,1.0321,109.5292,29.6577,3.9891
315.0,3.8716,49.5775,1.0244,108.9292,30.007,3.9869
320.0,3.8707,49.5968,1.0244,109.2525,29.5639,3.9676
325.0,3.8702,49.3077,1.0211,110.1916,29.7226,3.9669
330.0,3.8699,49.6067,1.027,108.1229,30.1056,3.9742
335.0,3.869,49.9381,1.0369,110.579,29.5882,3.9901
340.0,3.8688,50.0425,1.0271,109.1881,29.8504,3.9849
345.0,3.8683,49.2477,1.0178,108.9702,29.8006,3.9856
350.0,3.868,49.7971,1.0354,109.1366,29.8419,3.9919
355.0,3.8679,49.4343,1.0388,110.1399,29.7243,3.9468
360.0,3.8677,50.0194,1.0077,109.0918,29.9089,3.9599
365.0,3.8675,49.4228,1.0247,109.1163,29.7759,3.9509
370.0,3.8672,49.3876,1.0206,109.416,29.6424,3.9761
375.0,3.8674,49.3501,1.033,108.7329,29.7834,3.9652
380.0,3.8674,49.5583,1.0282,109.5725,29.7795,3.9655
385.0,3.8674,49.9513,1.034,109.0236,29.5284,3.9406
390.0,3.8678,50.0041,1.0282,109.1494,29.7583,3.9234
395.0,3.868,49.5896,1.0478,109.0267,29.6727,3.918
400.0,3.8683,49.7027,1.0483,110.9812,29.7225,3.915
405.0,3.8688,50.1916,1.0471,109.8911,29.9356,3.9073
410.0,3.869,49.3007,1.0504,109.4434,29.5723,3.8986
415.0,3.8695,49.7593,1.0315,110.3814,29.7257,3.9016
420.0,3.8698,49.8995,1.0527,109.0974,29.5859,3.92
425.0,3.8707,49.4332,1.0285,109.757,30.0398,3.9134
430.0,3.8709,49.8395,1.052,111.3847,29.4218,3.9054
435.0,3.8719,50.0523,1.0321,110.0286,29.9542,3.9032
440.0,3.8726,49.7512,1.0532,109.239,30.0643,3.9122
445.0,3.8732,50.1428,1.0211,107.8747,29.7014,3.9014
450.0,3.874,49.4327,1.0435,109.9785,29.5988,3.8846
455.0,3.875,49.6933,1.0271,108.2171,30.0572,3.8883
460.0,3.8756,49.9637,1.0366,110.1182,29.6774,3.8923
465.0,3.8765,49.723,1.0289,110.1379,29.6777,3.8843
470.0,3.8775,49.8848,1.0219,108.7869,29.9216,3.8814
475.0,3.8784,49.9036,1.0263,109.8129,29.675,3.8662
480.0,3.8791,49.781,1.0578,109.7321,29.2194,3.849
485.0,3.8803,49.927,1.0306,109.2613,29.7387,3.8557
490.0,3.881,49.1882,1.0427,109.8721,29.2185,3.852
495.0,3.8823,50.5359,1.055,109.6073,29.8311,3.8433
500.0,3.8829,49.9858,1.0603,109.8592,29.4949,3.8812
505.0,3.8841,49.6823,1.056,110.6192,30.0797,3.8982
510.0,3.8849,49.3718,1.0542,109.9332,29.6907,3.9057
515.0,3.8859,50.4987,1.0229,110.0039,30.124,3.9337
520.0,3.8866,49.5107,1.0545,110.1821,29.5636,3.9244
525.0,3.8876,49.2473,1.0398,109.6829,29.7111,3.9267
530.0,3.8886,50.4929,1.0469,110.4079,30.0532,3.9419
535.0,3.8896,50.1569,1.0591,111.1423,30.0973,3.9369
540.0,3.8903,49.6516,1.0436,110.7409,29.865,3.9334
545.0,3.8908,50.1096,1.0554,109.628,29.5342,3.9578
550.0,3.8919,50.0331,1.0453,111.0131,30.1739,3.9858
555.0,3.8925,50.1092,1.0701,110.1254,29.7126,3.9594
560.0,3.8936,49.876,1.03,109.7144,30.5461,3.9798
565.0,3.8939,50.013,1.054,110.0197,29.5998,3.9574
570.0,3.8944,50.0793,1.064,112.0691,29.4252,3.9587
575.0,3.8952,50.47,1.0486,109.7957,30.022,3.9832
580.0,3.8956,50.312,1.0435,108.9133,29.8966,3.9963
585.0,3.896,49.76,1.0562,110.4604,29.905,4.0148
590.0,3.8967,50.404,1.0418,109.909,29.9257,3.9696
595.0,3.8973,50.3697,1.0445,111.1123,30.0065,3.9087
600.0,3.8977,50.1036,1.0565,110.1497,29.6699,3.8444
605.0,3.8981,50.5227,1.0544,110.2226,29.7676,3.8164
610.0,3.8985,49.9861,1.0349,109.7023,29.9566,3.7535
615.0,3.8989,50.1464,1.0529,110.5765,30.107,3.6952
620.0,3.8991,50.7998,1.0379,109.908,30.0063,3.5832
625.0,3.8992,50.4337,1.0598,109.6431,29.6252,3.5089
630.0,3.8992,50.2014,1.0407,109.1917,29.8006,3.4756
635.0,3.8993,49.9793,1.0657,110.1684,29.9246,3.4092
640.0,3.8991,50.6047,1.0331,109.4986,29.6344,3.3453
645.0,3.899,50.0754,1.045,110.7359,29.8397,3.3034
650.0,3.8989,50.2264,1.0526,110.9032,30.0346,3.2239
655.0,3.8986,50.1645,1.0607,110.3643,30.001,3.1389
660.0,3.8983,50.5636,1.0432,110.6899,29.8615,3.067
665.0,3.8979,50.0967,1.0468,110.5595,30.6329,3.0001
670.0,3.8974,50.3832,1.0636,112.5153,30.0046,2.9639
675.0,3.8968,50.334,1.0334,109.3158,28.9612,2.889
680.0,3.8963,50.1698,1.0639,111.5604,29.8437,2.8533
685.0,3.8958,50.313,1.0439,109.3192,30.2081,2.7956
690.0,3.8951,49.6522,1.0357,109.7366,30.1305,2.7305
695.0,3.8944,50.0757,1.0356,110.1045,29.4634,2.6709
700.0,3.8937,50.4107,1.0366,109.9719,30.0097,2.6288
705.0,3.8929,49.9599,1.0496,110.248,30.0071,2.5987
710.0,3.8921,49.7817,1.0548,110.6396,29.9441,2.5379
715.0,3.8913,50.0611,1.0654,110.7599,29.2428,2.4862
720.0,3.8904,50.1321,1.0467,110.6221,29.8724,2.4731
725.0,3.8895,49.9101,1.0421,109.9344,29.6513,2.4065
730.0,3.8886,50.3918,1.0345,109.3691,29.4586,2.3706
735.0,3.8877,49.8029,1.0572,110.1695,29.9108,2.3191
740.0,3.8868,50.155,1.0465,111.0199,30.232,2.2365
745.0,3.8859,49.3576,1.0549,109.8591,30.0827,2.171
750.0,3.8849,50.0804,1.0443,109.8381,29.5519,2.1242
755.0,3.884,49.9296,1.0439,109.9905,29.7397,2.0927
760.0,3.8831,50.1857,1.07,111.7108,29.4131,2.0112
765.0,3.8821,50.4802,1.0479,110.8772,29.2942,1.9621
770.0,3.8812,49.8537,1.0239,109.4751,29.7502,1.8983
775.0,3.8803,49.6271,1.0497,109.8978,29.4919,1.8506
780.0,3.8794,49.8883,1.0487,110.9078,29.6731,1.8065
785.0,3.8786,49.7559,1.0558,110.9597,29.4626,1.7972
790.0,3.8777,49.4288,1.0449,109.01,29.6293,1.7657
795.0,3.8769,50.5707,1.0636,111.671,29.4989,1.7329
800.0,3.8762,50.1959,1.0395,109.6486,29.5165,1.6938
805.0,3.8754,49.8096,1.0432,108.9526,29.732,1.6476
810.0,3.8747,49.5634,1.0285,109.3388,29.1249,1.6123
815.0,3.874,49.9626,1.0553,110.1895,29.3972,1.5585
820.0,3.8734,49.4692,1.0374,109.0408,28.8731,1.5582
825.0,3.8728,50.0665,1.0531,110.2523,29.6407,1.534
830.0,3.8723,49.3455,1.0448,109.5858,28.8725,1.5073
835.0,3.8718,49.7843,1.0074,109.8322,28.8149,1.4682
840.0,3.8714,49.5615,1.0419,107.9861,29.3288,1.4577
845.0,3.871,49.507,1.043,110.6924,29.2052,1.3956
850.0,3.8707,49.4519,1.0353,108.5675,28.991,1.3683
855.0,3.8705,49.7222,1.0277,109.5841,29.6482,1.335
860.0,3.8703,49.5852,1.0088,109.2475,29.5685,1.3158
865.0,3.8701,50.0071,1.0283,109.0957,29.1711,1.2726
870.0,3.87,49.0093,1.0248,108.2154,29.1707,1.2233
875.0,3.87,49.6779,1.0113,107.1971,29.6154,1.1619
880.0,3.87,49.6468,1.0259,110.3714,29.5686,1.1001
885.0,3.8701,49.9751,1.0304,109.3371,29.3837,1.0842
890.0,3.8703,50.4398,1.0373,110.1104,29.1715,1.0618
895.0,3.8705,49.2804,1.0267,109.8264,29.0254,1.0271
900.0,3.8707,49.8205,1.0192,109.0089,29.4432,0.9795
905.0,3.871,49.3723,1.0258,109.5934,29.4553,0.9315
910.0,3.8714,49.5322,1.0237,108.7857,29.3186,0.8874
915.0,3.8718,49.8045,1.0408,109.3559,29.0423,0.8324
920.0,3.8723,49.7173,1.0248,109.5242,29.8854,0.8336
925.0,3.8729,49.9276,1.0377,109.0858,29.6261,0.7878
930.0,3.8734,49.9424,1.0509,110.3511,29.1444,0.778
935.0,3.8741,50.2741,1.0327,109.6821,29.559,0.727
940.0,3.8747,50.2736,1.0414,109.8383,29.2067,0.6783
945.0,3.8754,49.4441,1.0352,109.3592,29.7111,0.6701
950.0,3.8762,49.6585,1.0474,110.6322,29.5275,0.66
955.0,3.877,49.5492,1.0545,110.2169,29.4785,0.6527
960.0,3.8778,49.1248,1.0376,109.0228,29.8043,0.6484
965.0,3.8786,49.7947,1.0432,109.6782,29.077,0.6019
970.0,3.8795,49.104,1.034,111.031,29.1507,0.5948
975.0,3.8804,49.6977,1.0162,109.218,29.7796,0.5983
980.0,3.8813,49.9474,1.0268,108.3677,30.0312,0.5985
985.0,3.8822,49.5889,1.0505,109.6966,29.5111,0.5884
990.0,3.8831,50.3366,1.0152,109.886,29.7074,0.5686
995.0,3.8841,49.3318,1.0507,109.9413,29.601,0.5819
1000.0,3.885,50.3048,1.0558,110.5667,29.1711,0.5895
1005.0,3.8859,49.8566,1.0052,107.3866,29.6437,0.556
1010.0,3.8869,50.0516,1.0395,109.4926,29.3728,0.5308
1015.0,3.8878,50.2308,1.0588,111.3223,29.4998,0.5333
1020.0,3.8887,50.3918,1.0511,109.9462,29.9969,0.5314
1025.0,3.8896,49.846,1.0409,110.6761,29.6232,0.5181
